,classificationcode,exp,opexpperpart,opexpperteam,partic,rev,PC1,PC2,university,gender
20619,7,10451.0,733.0,5860.0,8.0,10451.0,-0.797606387583977,-0.10599518165210461,Pennsylvania State University-Penn State Berks,women
20634,20,8794.0,634.0,3804.0,6.0,8794.0,-1.781531459084182,1.134154613449164,Pennsylvania State University-Penn State Brandywine,men
20635,20,8792.0,634.0,1268.0,2.0,8792.0,-2.079575118782212,1.4419703771442958,Pennsylvania State University-Penn State Brandywine,women
20646,20,6690.0,710.0,3551.0,5.0,5271.0,-1.8500626521638173,1.281183472844365,Pennsylvania State University-Penn State DuBois,men
20647,20,4852.0,711.0,2842.0,4.0,5271.0,-1.943189372015378,1.357596306970828,Pennsylvania State University-Penn State DuBois,women
20670,7,19785.0,555.0,11091.0,20.0,19785.0,0.05442721874469716,-1.2218162353804318,Pennsylvania State University-Penn State Erie-Behrend College,men
20671,7,9892.0,554.0,5540.0,10.0,9892.0,-0.8168650058257854,-0.4275227928690118,Pennsylvania State University-Penn State Erie-Behrend College,women
20698,20,9263.0,1566.0,6263.0,4.0,7263.0,-1.33763293385611,2.083359997350907,Pennsylvania State University-Penn State Greater Allegheny,men
20699,20,0.0,0.0,0.0,0.0,0.0,-2.6585508580678714,1.1120122950477527,Pennsylvania State University-Penn State Greater Allegheny,women
20718,7,18807.0,406.0,8921.0,22.0,18807.0,-0.05039858353262775,-1.5530867410549902,Pennsylvania State University-Penn State Harrisburg,men
20719,7,19148.0,869.0,8687.0,10.0,19148.0,-0.36522373838845784,-0.13552627860961314,Pennsylvania State University-Penn State Harrisburg,women
20738,20,3068.0,76.0,304.0,4.0,3068.0,-2.3863716173770984,0.8193981034913762,Pennsylvania State University-Penn State Lehigh Valley,men
20739,20,1534.0,76.0,152.0,2.0,1534.0,-2.505481689819881,0.9953039414401532,Pennsylvania State University-Penn State Lehigh Valley,women
20752,20,2373.0,343.0,1373.0,4.0,2373.0,-2.2255123592308426,1.0475629443624712,Pennsylvania State University-Penn State Mont Alto,men
20753,20,2373.0,196.0,1373.0,7.0,2373.0,-2.162255868996815,0.6676730945231079,Pennsylvania State University-Penn State Mont Alto,women
20782,20,7601.0,552.0,4418.0,8.0,7601.0,-1.721586450781039,0.9058564466228634,Pennsylvania State University-Penn State Schuylkill,men
20783,20,4751.0,552.0,2761.0,5.0,4751.0,-1.9804604241662354,1.144395179520944,Pennsylvania State University-Penn State Schuylkill,women
20798,20,1741.0,60.0,241.0,4.0,1741.0,-2.4187920922144883,0.8072960772413709,Pennsylvania State University-Penn State Wilkes-Barre,men
20799,20,0.0,0.0,0.0,0.0,0.0,-2.6585508580678714,1.1120122950477527,Pennsylvania State University-Penn State Wilkes-Barre,women
20810,20,7010.0,598.0,4184.0,7.0,7010.0,-1.7655067624181258,1.0265715371530382,Pennsylvania State University-Penn State Worthington Scranton,men
20811,20,7010.0,598.0,4184.0,7.0,7010.0,-1.7655067624181258,1.0265715371530382,Pennsylvania State University-Penn State Worthington Scranton,women
20858,10,0.0,0.0,0.0,0.0,0.0,-2.1017353776127625,0.20756408535860607,Peru State College,men
20859,10,26475.0,517.0,4133.0,8.0,34702.0,-0.8111156870104921,-0.06156154099065579,Peru State College,women
20968,12,39209.0,929.0,7430.0,8.0,39209.0,-0.4305946900171519,0.4947975115041585,Pima Community College,men
20969,12,40592.0,1056.0,7390.0,7.0,40592.0,-0.3957431163823133,0.6798888045329256,Pima Community College,women
20978,7,5426.0,111.0,1109.0,10.0,5426.0,-1.3096274797847027,-0.8479604096107959,Pine Manor College,men
20979,7,5426.0,111.0,1109.0,10.0,5426.0,-1.3096274797847027,-0.8479604096107959,Pine Manor College,women
21028,6,19271.0,629.0,7545.0,12.0,19271.0,-0.38554912038537387,-0.6107083826064216,Plymouth State University,men
21029,6,18275.0,369.0,7759.0,21.0,18275.0,-0.12087997269560484,-1.6043803574529274,Plymouth State University,women
21084,10,101338.0,1297.0,7783.0,6.0,101338.0,0.8133141437846088,0.7134521849177834,Point University,men
21085,10,145184.0,1469.0,14688.0,10.0,145184.0,2.136904635687306,0.569222894437034,Point University,women
21118,6,65706.0,1056.0,25336.0,24.0,65706.0,1.9802682331178718,-1.0693278318088215,Pomona College,men
21119,6,82350.0,1500.0,27006.0,18.0,82350.0,2.281490071953337,-0.18126146622398856,Pomona College,women
21210,13,10198.0,2221.0,6662.0,3.0,10198.0,-0.646058771063302,2.0528604212621637,Potomac State College of West Virginia University,men
21211,13,6972.0,1474.0,2948.0,2.0,6972.0,-1.2613012737104041,1.4957069023340583,Potomac State College of West Virginia University,women
21246,2,130838.0,2857.0,28570.0,10.0,130838.0,3.653428845309737,1.1950771981035349,Prairie View A & M University,men
21247,2,173047.0,2754.0,24788.0,9.0,173047.0,4.080573229848334,1.0868038093580352,Prairie View A & M University,women
21262,12,54695.0,1176.0,10583.0,9.0,55171.0,0.1418461142628011,0.6378824588847162,Pratt Community College,men
21263,12,22128.0,1121.0,2241.0,2.0,22604.0,-1.1416814275638534,1.0997604179055027,Pratt Community College,women
21294,2,66628.0,1449.0,10145.0,7.0,66628.0,0.908023247181047,0.10205376930895478,Presbyterian College,men
21295,2,101433.0,1080.0,9718.0,9.0,101433.0,1.3885377690848446,-0.409499506131029,Presbyterian College,women
21396,5,75134.0,1994.0,23923.0,12.0,75134.0,2.0263510875933495,0.5960670248970269,Purdue University-Calumet Campus,men
21397,5,77959.0,3349.0,23445.0,7.0,77959.0,2.44026957474688,2.08193140802098,Purdue University-Calumet Campus,women
21484,3,267405.0,1090.0,16355.0,15.0,267405.0,4.694169614374429,-0.9097045897526567,Quinnipiac University,men
21485,3,0.0,0.0,0.0,0.0,0.0,-1.711964541294186,-0.4255496614237966,Quinnipiac University,women
21510,3,164831.0,1439.0,20145.0,14.0,450267.0,5.663761500687313,-0.6813525369622331,Radford University,men
21511,3,0.0,0.0,0.0,0.0,0.0,-1.711964541294186,-0.4255496614237966,Radford University,women
21542,7,33957.0,662.0,11911.0,18.0,34891.0,0.3012708653065404,-0.9637627575884306,Ramapo College of New Jersey,men
21543,7,33957.0,950.0,10452.0,11.0,34892.0,0.05656377553427979,-0.14668151322757422,Ramapo College of New Jersey,women
21604,12,99986.0,1079.0,18349.0,17.0,99986.0,1.5801082095325691,-0.055205974866308,Ranger College,men
21605,12,71253.0,941.0,12232.0,13.0,71253.0,0.5630250607362249,0.11267947986183025,Ranger College,women
21618,13,8979.0,1196.0,5979.0,5.0,8979.0,-1.0723950854179587,1.0665295483725925,Raritan Valley Community College,men
21619,13,3664.0,664.0,664.0,1.0,3664.0,-1.8349627050667483,0.915535279044276,Raritan Valley Community College,women
21666,7,15346.0,582.0,3493.0,6.0,15346.0,-0.9870599053147332,-0.09520506344262748,Regis College,men
21667,7,14255.0,399.0,3193.0,8.0,15255.0,-1.0076507363127418,-0.4199928708842,Regis College,women
21682,5,69354.0,928.0,9275.0,10.0,69354.0,0.6393431930736666,-0.3166999837276927,Regis University,men
21683,5,62183.0,713.0,9275.0,13.0,62183.0,0.5525787405456646,-0.741426791642476,Regis University,women
21706,10,73570.0,1145.0,16025.0,14.0,73570.0,1.0357645374226303,0.06845755656295396,Reinhardt University,men
21707,10,65607.0,631.0,7576.0,12.0,65612.0,0.1672422510608708,-0.29934160848272623,Reinhardt University,women
21770,7,31770.0,348.0,1391.0,4.0,31770.0,-1.0080819244727302,-0.1573235027555637,Rhode Island College,men
21771,7,32379.0,125.0,1500.0,12.0,32379.0,-0.7483040038326698,-1.037438157443897,Rhode Island College,women
21802,6,44960.0,1657.0,28162.0,17.0,44960.0,1.7423469799398283,0.09286367747711752,Rhodes College,men
21803,6,38925.0,1702.0,22127.0,13.0,42453.0,1.2192004035954618,0.37512952056572324,Rhodes College,women
21914,6,16958.0,437.0,4372.0,10.0,16958.0,-0.7536506637665445,-0.6383148960825459,Ripon College,men
21915,6,16521.0,437.0,3935.0,9.0,16521.0,-0.825649058281143,-0.5572897468972152,Ripon College,women
21946,12,72155.0,258.0,8006.0,31.0,72155.0,0.8364154564929159,-2.0893979500413162,Riverside City College,men
21947,12,85855.0,258.0,4390.0,17.0,85855.0,0.2834681866850462,-0.9320901431274018,Riverside City College,women
21964,7,27678.0,1150.0,9197.0,8.0,27678.0,-0.1579584746723178,0.2598637793766384,Rivier University,men
21965,7,26329.0,1580.0,7900.0,5.0,26329.0,-0.1817545589245557,0.8381695988106781,Rivier University,women
21994,7,20662.0,444.0,6220.0,14.0,20662.0,-0.48060615222779207,-0.8669202168080359,Roanoke College,men
21995,7,25254.0,381.0,6474.0,17.0,25254.0,-0.29057701589752866,-1.181975693623613,Roanoke College,women
22040,10,68110.0,815.0,10599.0,13.0,68110.0,0.4844591557345148,-0.19243622646573919,Robert Morris University Illinois,men
22041,10,64129.0,815.0,13860.0,17.0,64129.0,0.7520998334879211,-0.48257495795036026,Robert Morris University Illinois,women
22060,5,70932.0,818.0,13907.0,17.0,55827.0,1.0217625959505128,-0.9225438184596993,Roberts Wesleyan College,men
22061,5,53962.0,703.0,11253.0,16.0,54717.0,0.6445367161777257,-0.9702154061954228,Roberts Wesleyan College,women
22116,8,33648.0,592.0,14207.0,24.0,33648.0,0.5734078449527771,-1.415551052949116,Rochester Institute of Technology,men
22117,8,32574.0,592.0,14207.0,24.0,32574.0,0.5554898992299426,-1.414333541608745,Rochester Institute of Technology,women
22160,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,Rockhurst University,men
22161,5,128196.0,571.0,10855.0,19.0,128196.0,1.9268869977083154,-1.4289617217000643,Rockhurst University,women
22222,7,25612.0,623.0,6852.0,11.0,25512.0,-0.4163920351773362,-0.45613200596221193,Roger Williams University,men
22223,7,24385.0,460.0,5985.0,13.0,24285.0,-0.46684263298390494,-0.7743700879939817,Roger Williams University,women
22244,19,24402.0,814.0,6508.0,8.0,24402.0,-1.1646234655697478,1.0383834839118513,Rogue Community College,men
22245,19,18629.0,2093.0,4185.0,2.0,18629.0,-1.0628210736243755,2.529765886481391,Rogue Community College,women
22268,5,29473.0,542.0,6500.0,12.0,29473.0,-0.25049526148463314,-0.7994551309140835,Rollins College,men
22269,5,63859.0,542.0,14084.0,26.0,63859.0,1.3019772582891735,-1.939238391360433,Rollins College,women
22314,6,60823.0,434.0,9107.0,21.0,60823.0,0.6850306509042505,-1.5775124397076987,Rose-Hulman Institute of Technology,men
22315,6,31865.0,449.0,6288.0,14.0,31865.0,-0.23240564184683923,-0.9649359603012349,Rose-Hulman Institute of Technology,women
22330,7,7413.0,294.0,2649.0,9.0,7754.0,-1.1582765970985642,-0.5916297078318989,Rosemont College,men
22331,7,3940.0,294.0,1766.0,6.0,5082.0,-1.3823837862286867,-0.33922303950219845,Rosemont College,women
22356,14,10382.0,721.0,4326.0,6.0,10382.0,-1.3561209706923918,0.666927539105117,Rowan College at Gloucester County,men
22357,14,10382.0,886.0,4430.0,5.0,10382.0,-1.3202032970430213,0.8857995831819693,Rowan College at Gloucester County,women
22384,6,44148.0,351.0,8778.0,25.0,44148.0,0.5253113215868622,-1.983084499046683,Rowan University,men
22385,6,53616.0,518.0,10354.0,20.0,53616.0,0.6213477966608518,-1.3928121530549318,Rowan University,women
22404,7,20394.0,839.0,8394.0,10.0,20394.0,-0.37240907956795294,-0.16562538820643516,Rust College,men
22405,7,20895.0,1112.0,8895.0,8.0,20895.0,-0.3031167614750804,0.232471828490055,Rust College,women
22426,7,13639.0,733.0,4395.0,6.0,13639.0,-0.9032197456621729,0.04072119401550464,Rutgers University-Camden,men
22427,7,13639.0,482.0,5301.0,11.0,13639.0,-0.7554270427933228,-0.580654316231269,Rutgers University-Camden,women
22488,14,9990.0,1194.0,4776.0,4.0,9990.0,-1.2148965789579187,1.2208940695485067,SUNY Broome Community College,men
22489,14,4995.0,1169.0,2338.0,2.0,4995.0,-1.5165781888205578,1.3397499693877528,SUNY Broome Community College,women
22536,6,10915.0,119.0,2389.0,20.0,10915.0,-0.6653530393605995,-1.799790478518666,SUNY College at Brockport,men
22537,6,12813.0,138.0,3167.0,23.0,12817.0,-0.45754228477732595,-2.0384126349673397,SUNY College at Brockport,women
22578,7,20050.0,1489.0,13399.0,9.0,20050.0,0.1181592366202187,0.5203838838698716,SUNY College at Old Westbury,men
22579,7,11889.0,582.0,5239.0,9.0,11889.0,-0.8289829155168972,-0.32497830892587903,SUNY College at Old Westbury,women
22626,7,49166.0,670.0,13400.0,20.0,51211.0,0.7278378007204752,-1.1259013842866978,SUNY College at Plattsburgh,men
22627,7,53185.0,670.0,17420.0,26.0,51211.0,1.2191397635309897,-1.5837924006455957,SUNY College at Plattsburgh,women
22644,7,51449.0,362.0,3623.0,10.0,53297.0,-0.2892529193043315,-0.6610385501798817,SUNY College at Potsdam,men
22645,7,50725.0,362.0,2899.0,8.0,52573.0,-0.4232892217500998,-0.4964351619992373,SUNY College at Potsdam,women
22668,7,16817.0,746.0,8205.0,11.0,16817.0,-0.4400576026376483,-0.32590374361398344,SUNY College of Agriculture and Technology at Cobleskill,men
22669,7,16115.0,746.0,6713.0,9.0,16115.0,-0.611911729424986,-0.17526773760579023,SUNY College of Agriculture and Technology at Cobleskill,women
22682,20,21322.0,444.0,11983.0,27.0,21074.0,-0.35024474351910556,-0.7370084588592059,SUNY College of Environmental Science and Forestry,men
22683,20,8687.0,444.0,4882.0,11.0,8586.0,-1.6005573803947781,0.5636488792157718,SUNY College of Environmental Science and Forestry,women
22718,7,15797.0,595.0,6541.0,11.0,16496.0,-0.6014528173671245,-0.47334851476763584,SUNY College of Technology at Canton,men
22719,7,14429.0,594.0,5347.0,9.0,15001.0,-0.7711070879271719,-0.3171854115029318,SUNY College of Technology at Canton,women
22742,20,20279.0,531.0,7432.0,14.0,20279.0,-1.1117213017022838,0.3990650917768182,SUNY College of Technology at Delhi,men
22743,20,19062.0,566.0,6225.0,11.0,19062.0,-1.3053383243619123,0.6711840172009322,SUNY College of Technology at Delhi,women
22774,6,32345.0,323.0,10338.0,32.0,32354.0,0.6943854489466921,-2.582445409624662,SUNY Cortland,men
22775,6,33522.0,397.0,11515.0,29.0,33522.0,0.6765919451890359,-2.2393730602142092,SUNY Cortland,women
22796,6,20538.0,699.0,12578.0,18.0,20538.0,0.17498798861602974,-0.9970293903834645,SUNY Maritime College,men
22797,6,15669.0,701.0,7709.0,11.0,15669.0,-0.4482969840102738,-0.4591028012579843,SUNY Maritime College,women
22832,7,27531.0,887.0,16846.0,19.0,28650.0,0.5844902233012139,-0.7802999315888489,SUNY Polytechnic Institute,men
22833,7,18922.0,1099.0,8793.0,8.0,19650.0,-0.3408444792190484,0.2219222532729147,SUNY Polytechnic Institute,women
22846,14,3614.0,328.0,1639.0,5.0,3614.0,-1.8212157927595767,0.4081693503241677,SUNY Westchester Community College,men
22847,14,3614.0,1639.0,1639.0,1.0,3614.0,-1.407342097859234,1.7831785585364721,SUNY Westchester Community College,women
22870,2,36034.0,1730.0,29405.0,17.0,39630.0,1.9405549749172692,-0.18336456337646737,SUNY at Albany,men
22871,2,36332.0,1843.0,31327.0,17.0,39630.0,2.089095813225794,-0.06046166433277453,SUNY at Albany,women
22932,7,15698.0,326.0,3906.0,12.0,15698.0,-0.8171605231479541,-0.8182873626574071,SUNY at Purchase College,men
22933,7,15698.0,434.0,3906.0,9.0,15698.0,-0.8978433914925492,-0.46877516925627943,SUNY at Purchase College,women
22954,17,39883.0,143.0,1146.0,8.0,39883.0,-1.3614060287530214,0.21994980916026996,Sacramento City College,men
22955,17,54479.0,691.0,11752.0,17.0,54479.0,0.04111799218119957,0.026623783854100424,Sacramento City College,women
23020,17,53655.0,2421.0,21790.0,9.0,53655.0,0.9556337695528473,2.265016859058372,Saddleback College,men
23021,17,47459.0,2439.0,19511.0,8.0,47459.0,0.7040147601140446,2.3331509243551247,Saddleback College,women
23066,10,67802.0,484.0,8717.0,18.0,67802.0,0.45274797024870367,-0.9263896929829251,Saint Ambrose University,men
23067,10,61581.0,488.0,8302.0,17.0,61581.0,0.2871340874224244,-0.8352926171282515,Saint Ambrose University,women
23090,4,30043.0,1783.0,16044.0,9.0,40286.0,0.8001863679278511,0.5033628215845237,Saint Anselm College,men
23091,4,50488.0,1564.0,17207.0,11.0,51046.0,1.1064699901440551,0.16454796612865016,Saint Anselm College,women
23148,5,234408.0,1640.0,32790.0,20.0,242162.0,5.37474810486144,-0.4155695057157474,Saint Edward's University,men
23149,5,222132.0,1745.0,33163.0,19.0,224873.0,5.150635782944567,-0.2190644783379641,Saint Edward's University,women
23176,2,52162.0,1377.0,16528.0,12.0,52162.0,1.1667725583687834,-0.26406641985185836,Saint Francis University,men
23177,2,40322.0,938.0,15949.0,17.0,40322.0,0.9591960074599839,-1.0454147330718535,Saint Francis University,women
23206,6,55994.0,982.0,15706.0,16.0,56099.0,0.9634054147724549,-0.583194314327895,Saint John Fisher College,men
23207,6,55700.0,1105.0,15469.0,14.0,55775.0,0.9154665672528006,-0.3143975017855138,Saint John Fisher College,women
23236,7,10597.0,381.0,3809.0,10.0,11947.0,-0.9572159832275379,-0.5959985837966181,Saint Joseph's College of Maine,men
23237,7,14047.0,389.0,5051.0,13.0,15836.0,-0.7017314667680326,-0.83700778079173,Saint Joseph's College of Maine,women
23278,5,188203.0,1567.0,21935.0,14.0,194123.0,3.7583951742559782,-0.0842993163727116,Saint Leo University,men
23279,5,209224.0,2260.0,22599.0,10.0,212736.0,4.259769307683673,0.8002399765059799,Saint Leo University,women
23346,3,130854.0,1566.0,23484.0,15.0,130854.0,2.9831820689073174,-0.25472256545419286,Saint Mary's College of California,men
23347,3,237462.0,1535.0,19956.0,13.0,237462.0,4.4865396229101915,-0.28684400559090056,Saint Mary's College of California,women
23382,20,0.0,0.0,0.0,0.0,0.0,-2.6585508580678714,1.1120122950477527,Saint Mary-of-the-Woods College,men
23383,20,78151.0,4156.0,24935.0,6.0,68900.0,1.922825163203391,4.192758011255488,Saint Mary-of-the-Woods College,women
23408,5,16620.0,923.0,11081.0,12.0,16620.0,-0.06691766753451621,-0.4049538448922445,Saint Michael's College,men
23409,5,13395.0,284.0,7660.0,27.0,13395.0,0.0683649279315683,-2.2880769828127914,Saint Michael's College,women
23498,7,0.0,0.0,0.0,0.0,0.0,-1.9346907334762298,-0.06377037754813794,Salem College,men
23499,7,34739.0,394.0,3944.0,10.0,34739.0,-0.5531789072703909,-0.6092903501287046,Salem College,women
23516,5,49706.0,162.0,1298.0,8.0,49706.0,-0.513299456799341,-0.8589648105534105,Salem International University,men
23517,5,59827.0,108.0,1298.0,12.0,59827.0,-0.19665513274720153,-1.2663521849626687,Salem International University,women
23598,6,14355.0,467.0,6998.0,15.0,14355.0,-0.43820732701082726,-1.0066394141108765,Salve Regina University,men
23599,6,15350.0,311.0,7765.0,25.0,15350.0,-0.02337597233454728,-1.9999852150475235,Salve Regina University,women
23656,17,40553.0,206.0,4121.0,20.0,42278.0,-0.6440190732705453,-0.741203095930039,San Bernardino Valley College,men
23657,17,33692.0,269.0,2958.0,11.0,35417.0,-1.1749792111375381,0.09070128920937645,San Bernardino Valley College,women
23670,9,66506.0,668.0,3339.0,5.0,66506.0,-0.25711112878430276,0.1803424421286992,San Diego Christian College,men
23671,9,76857.0,668.0,6011.0,9.0,76857.0,0.22035069020868847,-0.13673621410445821,San Diego Christian College,women
23686,17,36708.0,723.0,5782.0,8.0,38187.0,-0.9123835802165838,0.7578395693226166,San Diego City College,men
23687,17,35763.0,495.0,6429.0,13.0,35950.0,-0.7937274751769916,0.15218345649233225,San Diego City College,women
23708,17,30153.0,402.0,4419.0,11.0,34733.0,-1.0781524922624421,0.22166101733999002,San Diego Mesa College,men
23709,17,30024.0,948.0,4739.0,5.0,34604.0,-1.0783060580608117,1.183682700887064,San Diego Mesa College,women
23760,5,202247.0,2152.0,27981.0,13.0,202247.0,4.46236762317894,0.5602439124362492,San Francisco State University,men
23761,5,26361.0,381.0,4567.0,12.0,26361.0,-0.4704620955981155,-0.9564246035779016,San Francisco State University,women
23792,17,19986.0,536.0,7498.0,14.0,35558.0,-0.8142368793602279,0.11585953647630777,San Joaquin Delta College,men
23793,17,18311.0,728.0,5823.0,8.0,25946.0,-1.1637169233364602,0.7764961923526618,San Joaquin Delta College,women
23810,17,16989.0,402.0,1609.0,4.0,16989.0,-1.7765266217410742,0.8098997826163482,San Jose City College,men
23811,17,8497.0,403.0,805.0,2.0,8497.0,-2.0436901474538693,0.98263573249631,San Jose City College,women
23836,1,208905.0,2877.0,25896.0,9.0,208905.0,4.844537000429643,1.071630859743464,San Jose State University,men
23837,1,226942.0,4647.0,51115.0,11.0,226942.0,7.276190224288824,2.7107669732483917,San Jose State University,women
23864,17,24245.0,884.0,11498.0,13.0,24245.0,-0.5615985190253647,0.5604696329527072,Santa Ana College,men
23865,17,17169.0,884.0,4422.0,5.0,17169.0,-1.3753092882666524,1.147737082970424,Santa Ana College,women
23890,17,28854.0,132.0,1846.0,14.0,28854.0,-1.2576371447078794,-0.2941864668908663,Santa Barbara City College,men
23891,17,27232.0,197.0,1773.0,9.0,27232.0,-1.4741840519466742,0.19927219332820392,Santa Barbara City College,women
23940,17,32211.0,142.0,2550.0,18.0,32211.0,-0.9902392549124162,-0.6312749284410254,Santa Monica College,men
23941,17,57271.0,165.0,1487.0,9.0,57271.0,-1.0015505720103688,0.13510192132025697,Santa Monica College,women
23964,17,35668.0,472.0,8496.0,18.0,38541.0,-0.46552642652399817,-0.2733982249764048,Santa Rosa Junior College,men
23965,17,38030.0,472.0,2360.0,5.0,40903.0,-1.2899437027359826,0.7625508118691743,Santa Rosa Junior College,women
23976,17,43119.0,472.0,3306.0,7.0,43119.0,-1.0959967479919615,0.6002204687248458,Santiago Canyon College,men
23977,17,43119.0,551.0,3306.0,6.0,43119.0,-1.1036773384977392,0.7502178467007125,Santiago Canyon College,women
23994,7,31468.0,2049.0,10243.0,5.0,31468.0,0.2300383280760056,1.2401900426405268,Sarah Lawrence College,men
23995,7,28848.0,586.0,7623.0,13.0,28848.0,-0.2538093496858054,-0.6516607062621613,Sarah Lawrence College,women
24008,12,21123.0,422.0,2953.0,7.0,22367.0,-1.2140788522127623,0.1261956618705021,Sauk Valley Community College,men
24009,12,17530.0,422.0,2532.0,6.0,18773.0,-1.3379427994650395,0.21109010420672705,Sauk Valley Community College,women
24046,2,11706.0,975.0,11696.0,12.0,11706.0,0.07195775702496905,-0.6190492948662658,Savannah State University,men
24047,2,13430.0,1917.0,13420.0,7.0,13430.0,0.3924501207175301,0.5863472116320882,Savannah State University,women
24070,12,10045.0,1226.0,3678.0,3.0,10045.0,-1.1858899225182538,1.133397150023151,Schoolcraft College,men
24071,12,7372.0,1005.0,1005.0,1.0,7372.0,-1.5480956232645893,1.092687338122746,Schoolcraft College,women
24086,7,13694.0,698.0,4887.0,7.0,15478.0,-0.8356269654942072,-0.06811593694586066,Schreiner University,men
24087,7,13091.0,625.0,4376.0,7.0,13091.0,-0.9185843986754016,-0.13158840241364841,Schreiner University,women
24174,3,244638.0,2215.0,39873.0,18.0,244638.0,6.115275565131405,0.15394470069074312,Seton Hall University,men
24175,3,267516.0,4299.0,38687.0,9.0,267516.0,6.982362636657287,2.525904452642445,Seton Hall University,women
24256,17,19874.0,1256.0,12556.0,10.0,19874.0,-0.5446376282251539,1.139777426944359,Shasta College,men
24257,17,19954.0,1356.0,10845.0,8.0,19954.0,-0.6696509853462598,1.3634425917495154,Shasta College,women
24274,4,34723.0,759.0,3795.0,5.0,34723.0,-0.4456173162457122,-0.15669219228529613,Shaw University,men
24275,4,42309.0,624.0,6235.0,10.0,42309.0,-0.043161942144659994,-0.6684647367674719,Shaw University,women
24352,12,129903.0,800.0,7201.0,9.0,129903.0,1.0564406347232624,0.19888427882695334,Sheridan College,men
24353,12,107994.0,798.0,6386.0,8.0,107994.0,0.6065290222454478,0.29583046139958036,Sheridan College,women
24434,3,169312.0,2035.0,50880.0,25.0,169312.0,5.626281979658294,-0.32028709943106876,Siena College,men
24435,3,90958.0,2035.0,42740.0,21.0,90958.0,3.7424323108078683,-0.025385948886710783,Siena College,women
24482,17,0.0,0.0,0.0,0.0,0.0,-2.4915062139313386,0.8406778321410086,Sierra College,men
24483,17,21502.0,940.0,6577.0,7.0,22533.0,-1.076296368480687,1.0474951959950327,Sierra College,women
24498,8,26532.0,5302.0,5302.0,1.0,26532.0,1.1279597276168938,4.13419113313541,Sierra Nevada College,men
24499,8,26532.0,5302.0,5302.0,1.0,26532.0,1.1279597276168938,4.13419113313541,Sierra Nevada College,women
24502,10,0.0,0.0,0.0,0.0,0.0,-2.1017353776127625,0.20756408535860607,Silver Lake College of the Holy Family,men
24503,10,21347.0,232.0,1161.0,5.0,21347.0,-1.3693050925005865,-0.05716596193496412,Silver Lake College of the Holy Family,women
24546,6,34329.0,394.0,9067.0,23.0,34329.0,0.3091196404877272,-1.756287267313023,Simpson College,men
24547,6,34329.0,648.0,9067.0,14.0,34329.0,0.035792920896513,-0.762274685844935,Simpson College,women
24562,10,42400.0,2358.0,7073.0,3.0,42400.0,0.13987454822423792,1.8591936632535089,Simpson University,men
24563,10,72421.0,479.0,2393.0,5.0,72421.0,-0.34559641276463476,0.09969319118491307,Simpson University,women
24588,19,11729.0,1139.0,1139.0,1.0,11729.0,-1.7986392805846767,1.8276690661338262,Skagit Valley College,men
24589,19,11729.0,1139.0,1139.0,1.0,11729.0,-1.7986392805846767,1.8276690661338262,Skagit Valley College,women
24682,9,59104.0,3094.0,21657.0,7.0,59104.0,1.7001375028753594,2.2340022706406053,Soka University of America,men
24683,9,58273.0,2495.0,22456.0,9.0,58273.0,1.5443088513163814,1.605953586896129,Soka University of America,women
24710,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,Sonoma State University,men
24711,5,82975.0,1339.0,21417.0,16.0,82975.0,1.9118143704271253,-0.3223576436417323,Sonoma State University,women
24742,4,23856.0,254.0,2034.0,8.0,23856.0,-0.8111809739502486,-0.8350838512524642,South Dakota School of Mines and Technology,men
24743,4,21703.0,267.0,2133.0,8.0,21703.0,-0.8363692226415358,-0.820720007002639,South Dakota School of Mines and Technology,women
24774,12,0.0,0.0,0.0,0.0,0.0,-2.213098473703784,0.38845372729643535,South Florida State College,men
24775,12,43126.0,1112.0,10005.0,9.0,43126.0,-0.1124671415438802,0.5911823910260144,South Florida State College,women
24788,12,26565.0,582.0,2912.0,5.0,26565.0,-1.1501642714884797,0.4222164703507194,South Georgia State College,men
24789,12,24915.0,582.0,2912.0,5.0,24915.0,-1.1776918417330577,0.4240869486669318,South Georgia State College,women
24834,13,43176.0,866.0,6925.0,8.0,43776.0,-0.4683503622590792,0.5218393415141312,Southeast Community College Area,men
24835,13,39823.0,1301.0,7805.0,6.0,40423.0,-0.37212545125129914,1.057370103587839,Southeast Community College Area,women
24908,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,Southeastern Oklahoma State University,men
24909,4,102518.0,3104.0,24833.0,8.0,102518.0,2.908196104408333,1.709546848012763,Southeastern Oklahoma State University,women
24926,10,103749.0,1429.0,18573.0,13.0,105542.0,1.7648048908224037,0.3881861966460708,Southeastern University,men
24927,10,141711.0,1238.0,18573.0,15.0,143504.0,2.3987549911073383,0.01945266511043606,Southeastern University,women
25078,5,146122.0,769.0,8456.0,11.0,146122.0,1.8513061966005488,-0.6309047983990262,Southern New Hampshire University,men
25079,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,Southern New Hampshire University,women
25094,10,68368.0,844.0,15190.0,18.0,68368.0,0.9448863413367867,-0.5291099086578036,Southern Oregon University,men
25095,10,61929.0,798.0,14359.0,18.0,61929.0,0.775590684018527,-0.5727267234881969,Southern Oregon University,women
