,classificationcode,exp,opexpperpart,opexpperteam,partic,rev,PC1,PC2,university,gender
2210,13,75508.0,1499.0,17991.0,12.0,75508.0,-1.0009468865548459,-0.7744431575297106,Black Hawk College,men
2211,13,66635.0,1541.0,15408.0,10.0,66635.0,-1.026957566054444,-1.0451758730670178,Black Hawk College,women
2220,4,497750.0,3642.0,61919.0,17.0,476247.0,-0.12248907796859791,0.6346032163827956,Black Hills State University,men
2221,4,407057.0,2934.0,52804.0,18.0,386944.0,-0.19097386977331626,0.7846265732380681,Black Hills State University,women
2236,7,97999.0,1687.0,33744.0,20.0,99572.0,-0.5552523941808587,0.831745149425844,Blackburn College,men
2237,7,92748.0,1934.0,29008.0,15.0,98130.0,-0.6046532428080635,0.15197937198015934,Blackburn College,women
2254,12,296188.0,3147.0,62934.0,20.0,296439.0,-0.6501290872896865,0.3618352848957631,Blinn College,men
2255,12,316413.0,3038.0,57715.0,19.0,316920.0,-0.6587334617245264,0.22570131125095538,Blinn College,women
2264,5,384294.0,2840.0,48283.0,17.0,384294.0,-0.2722162067929839,0.5635281183004184,Bloomfield College,men
2265,5,373007.0,2314.0,39343.0,17.0,373007.0,-0.30350601110398473,0.5693647048987978,Bloomfield College,women
2282,4,288083.0,3095.0,40233.0,13.0,290367.0,-0.31049146966795854,0.11613964936806867,Bloomsburg University of Pennsylvania,men
2283,4,286642.0,3131.0,37573.0,12.0,260530.0,-0.3295983069162056,-0.017734747262257936,Bloomsburg University of Pennsylvania,women
2302,9,365831.0,5801.0,92811.0,16.0,365831.0,-0.37886412348462367,0.05313862693540497,Blue Mountain College,men
2303,9,346970.0,6181.0,74174.0,12.0,346970.0,-0.4445204862534224,-0.48756950130609267,Blue Mountain College,women
2314,19,71347.0,2023.0,30342.0,15.0,72994.0,-1.2769335867283584,-0.897228851785764,Blue Mountain Community College,men
2315,19,73189.0,2657.0,26570.0,10.0,73497.0,-1.3133235233484002,-1.5798673601911892,Blue Mountain Community College,women
2326,10,497784.0,1593.0,35050.0,22.0,495784.0,-0.49102809826421284,0.8048692686088175,Bluefield College,men
2327,10,349607.0,1969.0,37415.0,19.0,349607.0,-0.5850087045310828,0.40795020004911225,Bluefield College,women
2344,5,119573.0,1625.0,29250.0,18.0,124573.0,-0.45885431557693607,0.7341123097221397,Bluefield State College,men
2345,5,111467.0,2432.0,29189.0,12.0,114567.0,-0.5004312353577932,-0.08518527859170309,Bluefield State College,women
2360,6,125566.0,1330.0,30591.0,23.0,125566.0,-0.47076210936740126,1.327235122638932,Bluffton University,men
2361,6,111352.0,1770.0,31866.0,18.0,111352.0,-0.5124409004201008,0.6462446477783362,Bluffton University,women
2370,16,236911.0,6463.0,96950.0,15.0,236911.0,-0.8227724918008442,-0.6885669246463966,Bob Jones University,men
2371,16,159455.0,5981.0,77752.0,13.0,159455.0,-0.9218366013375227,-0.946847613917543,Bob Jones University,women
2386,1,2821386.0,55498.0,776972.0,14.0,3688228.0,3.6885033888464056,-0.21650306352266271,Boise State University,men
2387,1,1547049.0,23899.0,406276.0,17.0,367353.0,1.3300920867736614,0.681899703784614,Boise State University,women
2410,12,190913.0,2688.0,43010.0,16.0,191606.0,-0.7828952422227959,-0.16569473814278837,Bossier Parish Community College,men
2411,12,186834.0,3827.0,42102.0,11.0,187089.0,-0.8064021402477524,-0.8514185688168493,Bossier Parish Community College,women
2420,1,6212181.0,90739.0,1451823.0,16.0,6814030.0,7.26129741958814,-0.5752243101092162,Boston College,men
2421,1,3578090.0,63471.0,888587.0,14.0,473994.0,3.5968462653341517,-0.1292863608418993,Boston College,women
2452,3,2521092.0,20339.0,325427.0,16.0,1604601.0,1.5834046081290645,0.3032600954426629,Boston University,men
2453,3,1887428.0,11211.0,235436.0,21.0,1902279.0,1.1471052321797428,1.0593680089631239,Boston University,women
2476,6,181558.0,3385.0,44010.0,13.0,186027.0,-0.465174187358332,-0.05179253383283135,Bowdoin College,men
2477,6,228439.0,5246.0,83938.0,16.0,257300.0,-0.3056963071690264,0.33167221054616003,Bowdoin College,women
2508,4,481078.0,8661.0,112594.0,13.0,524118.0,0.035632730338542945,0.049389729054564,Bowie State University,men
2509,4,370867.0,6604.0,85857.0,13.0,388422.0,-0.11518546268904672,0.07819963401359512,Bowie State University,women
2524,1,2580920.0,56031.0,728406.0,13.0,2580920.0,3.3080692775102394,-0.2757394172018395,Bowling Green State University-Main Campus,men
2525,1,1430297.0,20045.0,260582.0,13.0,1430297.0,1.1778988547076499,0.13202352535534403,Bowling Green State University-Main Campus,women
2550,3,3359417.0,24967.0,374508.0,15.0,3359417.0,2.393697285988626,0.0019979085202470304,Bradley University,men
2551,3,1438412.0,15821.0,237308.0,15.0,1438412.0,0.9584637902888552,0.25772172440895014,Bradley University,women
2566,7,350609.0,5894.0,82510.0,14.0,350609.0,-0.3077703973067551,-0.040822169010044644,Brandeis University,men
2567,7,312482.0,5018.0,85309.0,17.0,312482.0,-0.3164296968177972,0.37508922608543294,Brandeis University,women
2580,9,0.0,0.0,0.0,0.0,0.0,-0.991468132319715,-2.0355613910454,Brenau University,men
2581,9,353779.0,1875.0,35624.0,19.0,357518.0,-0.5314552138552058,0.4958007833104263,Brenau University,women
2606,10,281546.0,1375.0,27501.0,20.0,281546.0,-0.640295506805233,0.555440302284089,Brescia University,men
2607,10,175249.0,1983.0,19833.0,10.0,175249.0,-0.7864215273550519,-0.7959265124661998,Brescia University,women
2622,4,271626.0,2386.0,47714.0,20.0,271626.0,-0.26046184960762897,1.0718567607734462,Brevard College,men
2623,4,182084.0,2326.0,25582.0,11.0,182084.0,-0.42513705438751087,-0.13849378953622135,Brevard College,women
2644,9,609474.0,1603.0,86577.0,54.0,609474.0,-0.004479269219041653,5.220816873923457,Brewton-Parker College,men
2645,9,315155.0,2051.0,53317.0,26.0,315155.0,-0.4581146066009673,1.446416808002883,Brewton-Parker College,women
2662,10,453087.0,971.0,29129.0,30.0,453087.0,-0.46364768455966193,1.9007098787275165,Briar Cliff University,men
2663,10,374606.0,1072.0,26797.0,25.0,374606.0,-0.5526532498299168,1.228295883628572,Briar Cliff University,women
2682,6,192822.0,3185.0,50963.0,16.0,192822.0,-0.4268109406514374,0.35501622840592245,Bridgewater College,men
2683,6,174202.0,2678.0,40176.0,15.0,174202.0,-0.4735126006062695,0.22586401702710165,Bridgewater College,women
2704,6,97065.0,1990.0,23875.0,12.0,114864.0,-0.5783259238760103,-0.16861254081479468,Bridgewater State University,men
2705,6,70450.0,1740.0,26100.0,15.0,79550.0,-0.5691416562227819,0.24305692145892208,Bridgewater State University,women
2734,1,6999780.0,78677.0,1416178.0,18.0,8986993.0,7.6627421164756555,-0.3744089838712313,Brigham Young University-Provo,men
2735,1,1986133.0,26086.0,547810.0,21.0,1986133.0,2.1099113312551117,1.0795785960968316,Brigham Young University-Provo,women
2752,14,28809.0,1293.0,16809.0,13.0,28809.0,-1.0784062574470628,-0.7203868356645727,Bristol Community College,men
2753,14,36321.0,2432.0,24321.0,10.0,36321.0,-1.0647934394419742,-1.1369650493475036,Bristol Community College,women
2758,14,33971.0,1765.0,22945.0,13.0,33971.0,-1.0557521392548808,-0.7248280614227574,Brookdale Community College,men
2759,14,24711.0,1301.0,14311.0,11.0,24711.0,-1.1025324884658274,-0.991365480640677,Brookdale Community College,women
2774,14,24408.0,1145.0,16036.0,14.0,24408.0,-1.07607063240702,-0.5830699911561655,Brookhaven College,men
2775,14,0.0,0.0,0.0,0.0,0.0,-1.2681809866292397,-2.4733088803753076,Brookhaven College,women
2782,12,127949.0,2714.0,40710.0,15.0,127949.0,-0.8285724333812277,-0.29552262581981786,Broward College,men
2783,12,130793.0,3302.0,42926.0,13.0,130793.0,-0.8287072416527579,-0.5715002473954958,Broward College,women
2792,13,172463.0,2691.0,45749.0,17.0,172463.0,-0.834876007154413,-0.1161560530338515,Brown Mackie College-Salina,men
2793,13,123480.0,2691.0,34984.0,13.0,123480.0,-0.9137096891676677,-0.6532431724821527,Brown Mackie College-Salina,women
2798,2,962578.0,16919.0,253779.0,15.0,962578.0,0.8100708849279012,0.3791040097820224,Brown University,men
2799,2,708757.0,16932.0,203183.0,12.0,708757.0,0.5730230803200697,0.003761625587743183,Brown University,women
2840,13,30461.0,1591.0,23870.0,15.0,37405.0,-0.9849986168428961,-0.36470823764925164,Brunswick Community College,men
2841,13,19841.0,938.0,14065.0,15.0,20118.0,-1.0215455549319237,-0.35762969391307653,Brunswick Community College,women
2848,10,333822.0,1298.0,40230.0,31.0,333822.0,-0.4940206121834377,2.0434894893615057,Bryan College-Dayton,men
2849,10,288366.0,1637.0,49110.0,30.0,288366.0,-0.5065504136875917,1.9080993363626053,Bryan College-Dayton,women
2864,13,223713.0,6271.0,87791.0,14.0,223713.0,-0.6909112783214155,-0.5577672155488345,Bryant & Stratton College-Virginia Beach,men
2865,13,271020.0,7501.0,97517.0,13.0,271020.0,-0.632311194730748,-0.7071749720110532,Bryant & Stratton College-Virginia Beach,women
2872,2,1943732.0,24893.0,373395.0,15.0,1943732.0,1.6921426786047475,0.2195166657294979,Bryant University,men
2873,2,1467315.0,11272.0,180353.0,16.0,1467315.0,0.8497781577178413,0.5163725967590154,Bryant University,women
2892,7,65014.0,2895.0,34743.0,12.0,65014.0,-0.6176589329983405,-0.25967493259502783,Bryn Athyn College of the New Church,men
2893,7,61717.0,3188.0,35069.0,11.0,61717.0,-0.6214137567232418,-0.3970846226494958,Bryn Athyn College of the New Church,women
2910,2,2544585.0,44181.0,574352.0,13.0,2544585.0,2.7336103079013325,-0.26030632257471714,Bucknell University,men
2911,2,1680094.0,9501.0,218528.0,23.0,1680094.0,1.0431079461698962,1.4518713686057918,Bucknell University,women
2938,14,16450.0,746.0,8950.0,12.0,16450.0,-1.118380487910686,-0.8504006744160444,Bucks County Community College,men
2939,14,16000.0,1333.0,8000.0,6.0,16000.0,-1.1618526280399193,-1.6690128321962114,Bucks County Community College,women
2956,6,218704.0,2746.0,52183.0,19.0,222729.0,-0.3928146880890518,0.7624956492202734,Buena Vista University,men
2957,6,210882.0,2009.0,40178.0,20.0,210882.0,-0.4232637425264617,0.9059557742745071,Buena Vista University,women
2974,14,40337.0,1450.0,26095.0,18.0,40337.0,-1.0088522056376275,-0.04468043057201912,Bunker Hill Community College,men
2975,14,36820.0,2206.0,22061.0,10.0,36820.0,-1.073060047029467,-1.1352330071844818,Bunker Hill Community College,women
2984,12,207150.0,1133.0,13596.0,12.0,216982.0,-0.8883477650926803,-0.6964632764763758,Butler Community College,men
2985,12,229102.0,2072.0,29002.0,14.0,238934.0,-0.8138987622578822,-0.4351885695876464,Butler Community College,women
2996,14,33049.0,2158.0,23735.0,11.0,33049.0,-1.0644811342987,-0.9990230285748012,Butler County Community College,men
2997,14,27253.0,1794.0,17938.0,10.0,27253.0,-1.0937111906980335,-1.131117914187098,Butler County Community College,women
3008,8,5489704.0,80514.0,1127194.0,14.0,6198953.0,5.7798960798182595,-1.279106627239002,Butler University,men
3009,8,1726614.0,35960.0,431522.0,12.0,1652733.0,1.5415478372018638,-0.7669085039501358,Butler University,women
3028,17,32914.0,1156.0,16188.0,14.0,32914.0,-1.2370935080912084,-0.8465896359497315,Butte College,men
3029,17,46152.0,1040.0,12480.0,12.0,46152.0,-1.2566291553076243,-1.1181819972428897,Butte College,women
3046,7,89432.0,2696.0,40437.0,15.0,89432.0,-0.5731783818311168,0.14590176864346735,CUNY Bernard M Baruch College,men
3047,7,39722.0,3792.0,30337.0,8.0,39722.0,-0.6538657078038057,-0.8055074828259258,CUNY Bernard M Baruch College,women
3062,14,36465.0,1786.0,23215.0,13.0,36465.0,-1.0535433637380285,-0.7252319551867017,CUNY Borough of Manhattan Community College,men
3063,14,33592.0,1927.0,21192.0,11.0,33592.0,-1.0732564886801925,-0.9972133678083199,CUNY Borough of Manhattan Community College,women
3070,14,36165.0,1385.0,22165.0,16.0,36165.0,-1.0368084348150535,-0.3149506528110509,CUNY Bronx Community College,men
3071,14,32472.0,1664.0,19972.0,12.0,32472.0,-1.0724799393020596,-0.8594193474875031,CUNY Bronx Community College,women
3076,7,50990.0,2130.0,31946.0,15.0,50990.0,-0.6191813455147388,0.1543793561215885,CUNY Brooklyn College,men
3077,7,55248.0,2579.0,38686.0,15.0,55248.0,-0.5966475685828974,0.15005017323072328,CUNY Brooklyn College,women
3092,7,113021.0,795.0,13521.0,17.0,115478.0,-0.6250744241453169,0.4317541743881509,CUNY City College,men
3093,7,29022.0,1275.0,14022.0,11.0,28897.0,-0.7138906368462026,-0.3786959459520071,CUNY City College,women
3106,14,55490.0,2215.0,31010.0,14.0,74823.0,-1.008729449321097,-0.5961962228688155,CUNY Hostos Community College,men
3107,14,46877.0,2083.0,25000.0,12.0,73981.0,-1.0420085018785779,-0.8657177457321265,CUNY Hostos Community College,women
3112,7,55846.0,1376.0,23399.0,17.0,55846.0,-0.6280991837241425,0.43180748569429234,CUNY Hunter College,men
3113,7,65971.0,1852.0,29633.0,16.0,65971.0,-0.6117905254409717,0.2909918092946906,CUNY Hunter College,women
3130,7,60644.0,1632.0,24487.0,15.0,60644.0,-0.6364973287389165,0.15786470850975068,CUNY John Jay College of Criminal Justice,men
3131,7,36197.0,1480.0,13321.0,9.0,36197.0,-0.7248074482975526,-0.6522295382227801,CUNY John Jay College of Criminal Justice,women
3148,14,24713.0,967.0,14510.0,15.0,24600.0,-1.0730542669647274,-0.44585840325553866,CUNY Kingsborough Community College,men
3149,14,22464.0,780.0,11700.0,15.0,22207.0,-1.0827271776201033,-0.444003250090758,CUNY Kingsborough Community College,women
3168,7,66498.0,934.0,15879.0,17.0,66505.0,-0.6436835252807495,0.4348735693577743,CUNY Lehman College,men
3169,7,78633.0,986.0,14786.0,15.0,78646.0,-0.6560844515259561,0.16189042024578046,CUNY Lehman College,women
3182,7,54760.0,2063.0,33002.0,16.0,54760.0,-0.607936548910682,0.29012764806442765,CUNY Medgar Evers College,men
3183,7,42592.0,2691.0,26910.0,10.0,42592.0,-0.6642808572783776,-0.5267284129914168,CUNY Medgar Evers College,women
3190,5,230079.0,1835.0,23860.0,13.0,260977.0,-0.44376818812546065,0.04286428070140836,CUNY Queens College,men
3191,5,266566.0,1887.0,24537.0,13.0,268836.0,-0.4282254799332861,0.0407147317561112,CUNY Queens College,women
3214,14,29181.0,1208.0,18113.0,15.0,29181.0,-1.0597952333644503,-0.44838518537939104,CUNY Queensborough Community College,men
3215,14,25033.0,1995.0,13965.0,7.0,25033.0,-1.1237935029043973,-1.539046961942499,CUNY Queensborough Community College,women
3230,7,42698.0,1281.0,19215.0,15.0,44488.0,-0.6615182877962664,0.1624834614053944,CUNY York College,men
3231,7,29497.0,1316.0,18428.0,14.0,29497.0,-0.6785028727235594,0.027842766164574897,CUNY York College,women
3250,17,47020.0,653.0,9791.0,15.0,47252.0,-1.2413166863564198,-0.7078075991115895,Cabrillo College,men
3251,17,24775.0,831.0,9139.0,11.0,25263.0,-1.2868622476594915,-1.2502649126312042,Cabrillo College,women
3270,7,96339.0,1807.0,30713.0,17.0,109963.0,-0.5829558473697904,0.42340156792812855,Cabrini University,men
3271,7,107979.0,1855.0,25965.0,14.0,127947.0,-0.6089782399954177,0.014913569993489582,Cabrini University,women
3294,7,34402.0,1132.0,20383.0,18.0,41653.0,-0.6388122747151941,0.5712586764868902,Cairn University-Langhorne,men
3295,7,32873.0,1390.0,19457.0,14.0,33186.0,-0.6734197896123484,0.026882120984441312,Cairn University-Langhorne,women
3308,12,57857.0,2280.0,38760.0,17.0,57857.0,-0.8602966675352774,-0.014382017739503624,Caldwell Community College and Technical Institute,men
3309,12,21767.0,1471.0,13240.0,9.0,21767.0,-1.0095277486567795,-1.0885897251435288,Caldwell Community College and Technical Institute,women
3312,5,530556.0,2559.0,38382.0,15.0,532356.0,-0.23348762420334748,0.28180518604097266,Caldwell University,men
3313,5,375023.0,3601.0,50409.0,14.0,392623.0,-0.2804405951839263,0.1507512710558552,Caldwell University,women
3332,5,1365842.0,11186.0,178972.0,16.0,1579806.0,0.6711156762995063,0.2516494171347878,California Baptist University,men
3333,5,1124706.0,11592.0,173883.0,15.0,1133027.0,0.49175413213978714,0.1479093371667095,California Baptist University,women
3354,7,135134.0,2324.0,34859.0,15.0,138944.0,-0.5648259614337101,0.14477466107087764,California Institute of Technology,men
3355,7,145567.0,4458.0,40124.0,9.0,153760.0,-0.5568114253387911,-0.6855672898132789,California Institute of Technology,women
3376,6,133036.0,2349.0,56368.0,24.0,133036.0,-0.39611917398558943,1.4515864050817264,California Lutheran University,men
3377,6,169091.0,2530.0,60728.0,24.0,169091.0,-0.3663359059622849,1.4464061448801904,California Lutheran University,women
3402,2,1973618.0,25479.0,407671.0,16.0,1973618.0,1.781277998391654,0.34289651472139576,California Polytechnic State University-San Luis Obispo,men
3403,2,1390223.0,12277.0,184154.0,15.0,1390223.0,0.8282512293372646,0.3807654880503622,California Polytechnic State University-San Luis Obispo,women
3426,5,602721.0,8872.0,115340.0,13.0,602721.0,0.04481166696860846,-0.04860969181952471,California State Polytechnic University-Pomona,men
3427,5,475855.0,6640.0,79682.0,12.0,480200.0,-0.13494263695289654,-0.1531678775890727,California State Polytechnic University-Pomona,women
3432,10,47820.0,1375.0,24750.0,18.0,47820.0,-0.7872072184911529,0.305531970884101,California State University Maritime Academy,men
3433,10,41260.0,1195.0,15535.0,13.0,41260.0,-0.8545415594785537,-0.3705019984255075,California State University Maritime Academy,women
3452,3,2092139.0,35970.0,539552.0,15.0,2092139.0,2.215618401394658,0.021225741277804102,California State University-Bakersfield,men
3453,3,1293744.0,15137.0,242184.0,16.0,1293744.0,0.8821264684330681,0.4100684882272487,California State University-Bakersfield,women
3474,5,588695.0,7917.0,134593.0,17.0,712798.0,0.10696560739247199,0.49144236633889304,California State University-Chico,men
3475,5,428793.0,4895.0,68525.0,14.0,459944.0,-0.19246339332042534,0.1339542467118912,California State University-Chico,women
3492,5,500639.0,6841.0,102614.0,15.0,500639.0,-0.05657727731943732,0.2470713171651512,California State University-Dominguez Hills,men
3493,5,375013.0,7003.0,105052.0,15.0,375013.0,-0.11612502261821125,0.2571241896440544,California State University-Dominguez Hills,women
3504,5,658607.0,6809.0,115761.0,17.0,658607.0,0.0645946996617211,0.5022057683910189,California State University-East Bay,men
3505,5,532752.0,8937.0,160865.0,18.0,532752.0,0.12227838153615977,0.6285172908728248,California State University-East Bay,women
3526,1,3291010.0,43670.0,829736.0,19.0,3291010.0,3.606240107107343,0.5310504340331185,California State University-Fresno,men
